Attrition_ID,Customer_Key,Branch_Key,Date_Key,Months_Inactive,Complaints_Count,Avg_Balance,Transaction_Frequency,Loan_Default_Flag,Churn_Flag
2475,628,18,392,32,0,481292,79,0,0
2476,1878,19,925,30,3,688235.98,72,0,0
2477,1568,5,436,10,12,425891.68,61,0,0
2478,296,1,993,13,7,298359.92,52,0,1
2479,1337,14,1489,29,12,269911.55,73,0,1
2480,1395,19,1786,10,9,770997.07,44,0,0
2481,1003,17,214,26,5,393089.02,38,0,1
2482,1206,17,1002,3,8,967921.74,77,0,1
2483,1658,15,412,15,0,418483.67,44,0,0
2484,116,1,1566,21,2,924408.95,8,1,0
2485,1220,11,111,4,2,193982.26,77,0,0
2486,25,12,120,28,2,800839.04,34,0,0
2487,1664,11,1215,11,0,403638.97,48,0,0
2488,1501,13,1022,8,5,219312.14,41,0,0
2489,459,19,1651,6,7,198662.14,16,0,0
2490,275,1,1562,0,12,44998.97,15,0,0
2491,498,1,249,26,9,843361.75,54,0,1
2492,504,5,1308,32,1,106548.67,15,1,1
2493,1527,17,1341,9,14,255927.55,60,0,0
2494,662,1,311,8,10,679330.55,70,0,0
2495,1954,19,34,28,4,418749.02,60,0,1
2496,622,8,1178,12,11,41774.22,50,0,0
2497,823,2,1480,4,1,161306.41,32,1,0
2498,1042,6,786,30,10,767360.32,73,0,1
2499,500,1,1790,34,0,536867.92,2,0,0
2500,1208,2,962,7,7,584232.2,36,0,0
2501,1133,9,63,3,6,280036.19,58,1,0
2502,1856,16,1520,13,11,603073.38,40,0,0
2503,286,6,506,10,10,531258.02,55,0,0
2504,340,10,321,33,13,468620.46,78,0,1
2505,637,13,1015,8,6,225695.31,49,0,1
2506,723,10,852,10,5,709116.82,12,0,0
2507,134,8,829,25,3,544558.67,17,1,1
2508,1051,20,1553,1,14,444993.09,40,0,1
2509,766,7,1305,2,2,614846.91,76,0,0
2510,1850,17,824,16,7,358991.31,60,0,0
2511,1939,16,1340,4,0,722381.26,52,0,0
2512,1031,7,1303,34,13,834692.87,26,0,1
2513,728,5,1236,14,4,936473.36,49,1,1
2514,1658,12,409,34,3,339062.56,48,0,0
2515,949,11,1312,13,11,487226.43,7,0,0
2516,330,3,258,17,9,435005.28,6,0,0
2517,1402,9,982,17,11,113896.46,74,0,0
2518,529,16,93,11,5,350844.63,26,1,1
2519,1757,18,910,24,12,793052.07,79,0,1
2520,596,7,1063,31,1,294996.02,60,1,1
2521,1051,7,1641,19,6,315922.08,35,0,1
2522,171,10,792,24,1,233556.89,55,0,0
2523,1004,7,1460,11,8,677231.02,17,0,0
2524,449,7,1422,10,10,409719.05,64,0,0
2525,1259,9,1351,2,4,201533.27,53,0,0
2526,458,3,1267,27,6,944114.93,35,1,1
2527,98,1,1207,20,11,738615.28,59,0,0
2528,1024,14,714,25,1,362795.19,33,0,1
2529,276,19,855,28,5,324762.75,12,0,1
2530,1739,2,1492,1,1,807743.29,34,0,0
2531,1668,11,53,20,13,241336.84,26,0,0
2532,340,16,476,4,0,71033.7,26,0,0
2533,390,2,1184,0,6,646701.99,9,0,0
2534,989,13,895,25,12,283910.35,64,1,1
2535,1906,10,1753,11,0,135248.32,3,0,0
2536,47,14,1196,29,1,866109.69,72,0,1
2537,1610,6,1399,25,12,807201.08,17,0,1
2538,475,1,1008,23,10,607810.36,49,0,0
2539,512,1,1765,5,12,300287.32,45,0,0
2540,40,17,1333,22,6,371865.81,66,0,0
2541,9,16,241,1,5,71749.3,78,0,0
2542,1819,10,1015,21,4,917309.34,17,0,0
2543,352,9,1218,3,12,342969.64,38,0,0
2544,1799,9,324,0,9,109350.17,40,0,0
2545,201,3,649,21,13,823382.56,2,0,1
2546,1991,7,737,4,1,922579.03,56,0,0
2547,1901,5,1487,20,11,502977.15,11,0,0
2548,49,8,456,28,9,257671.96,3,0,0
2549,1546,20,747,28,1,542651.37,44,0,0
2550,436,11,556,1,3,491548.46,29,1,1
2551,36,6,562,30,14,112798.38,19,0,1
2552,1517,12,1151,33,10,644970.72,17,0,1
2553,962,16,1761,34,11,479266.06,45,0,1
2554,160,16,1199,28,9,665971.48,42,0,1
2555,511,10,1143,18,12,285467.16,12,0,0
2556,971,14,709,4,6,917473.44,73,0,0
2557,1575,5,1301,34,0,589953.35,31,0,0
2558,1184,5,1670,12,9,630951.92,70,0,0
2559,231,2,94,21,11,848910.61,57,0,1
2560,175,8,727,11,2,168840.04,28,0,1
2561,870,9,192,14,7,812063.94,27,0,0
2562,1363,4,1067,28,9,936542.12,71,0,1
2563,195,1,1550,22,10,428714.41,24,0,1
2564,1977,10,1675,0,2,129071.37,70,0,0
2565,1916,8,1616,0,12,568083.6,69,0,0
2566,1849,8,569,27,7,650523.83,23,0,1
2567,168,11,531,10,4,696337.51,74,0,0
2568,688,8,1113,15,0,971644.01,20,0,0
2569,1354,6,630,22,0,139544.54,54,0,0
2570,1909,8,1561,26,6,773238.75,74,0,0
2571,1898,5,156,11,9,287173.92,35,0,1
2572,1060,11,1792,32,5,887772.46,77,0,1
2573,595,18,1441,10,7,795086.92,31,0,1
2574,1544,19,804,29,5,303524.19,24,0,0
2575,927,15,513,15,5,451906.98,28,0,1
2576,1228,4,1199,27,9,73254.47,53,0,1
2577,1890,4,586,28,12,970023.34,37,0,1
2578,1097,12,1719,32,6,927585.83,75,0,0
2579,36,15,1169,28,6,989877.8,79,0,1
2580,1649,18,376,4,10,910559.7,36,0,0
2581,878,5,1454,24,1,56516.1,0,0,1
2582,1796,10,1406,21,11,828762.95,7,0,0
2583,161,16,664,32,0,972991.12,14,0,0
2584,1855,6,1013,21,12,41191.09,75,1,1
2585,970,13,1073,34,9,994722.89,77,0,1
2586,222,17,1342,34,14,679370.6,57,0,1
2587,1480,5,1145,6,4,188089.23,36,0,0
2588,472,16,9,24,2,206565.36,42,0,0
2589,1484,18,1729,4,5,853660.25,8,0,0
2590,1642,14,455,33,0,19605.46,20,0,1
2591,790,13,1812,28,0,270706.77,67,0,0
2592,1761,8,1541,27,9,438583.74,50,1,0
2593,1163,4,1322,24,11,423485.29,2,0,0
2594,1052,7,1482,13,13,31162.97,66,0,0
2595,421,6,532,4,14,97564.59,15,0,0
2596,1963,20,33,17,13,590752.89,67,1,0
2597,1638,7,829,34,5,81405.62,66,0,0
2598,209,15,1285,11,14,544127.72,78,1,0
2599,1718,8,489,17,6,170918.57,76,0,0
2600,1912,20,392,29,6,793348.44,15,0,1
2601,143,4,1058,24,7,498756.53,60,1,0
2602,1942,5,800,23,13,695110.18,3,0,1
2603,383,5,198,22,10,752074.32,18,0,1
2604,342,3,1808,6,6,191623.62,78,0,1
2605,1413,5,918,14,7,657582.35,36,0,0
2606,567,16,1736,16,2,667542.38,21,0,0
2607,736,4,352,19,12,354738.2,28,1,1
2608,959,10,783,29,2,468445.7,75,1,1
2609,768,20,1201,33,8,700828.66,26,0,1
2610,1114,5,1515,25,1,190291.71,47,0,0
2611,1088,3,1640,4,5,523670.28,9,0,0
2612,808,3,86,30,11,419270.08,58,0,1
2613,1743,7,679,18,6,370321.47,24,0,1
2614,572,18,1366,2,3,837359.18,31,0,0
2615,341,15,955,7,4,635222.51,53,0,0
2616,1388,13,1667,15,0,918869.58,4,0,0
2617,393,3,393,16,14,464850.59,54,0,0
2618,1162,14,767,16,5,910704.8,67,0,0
2619,1049,6,1141,3,10,475174.17,60,0,0
2620,136,8,1436,29,14,609048.39,34,0,1
2621,570,18,1048,33,3,129988.89,25,0,1
2622,1920,20,1056,7,14,450297.06,53,0,0
2623,1625,16,174,24,3,42796.43,14,0,0
2624,339,7,984,33,3,365963.89,67,0,0
2625,936,1,1145,8,10,856357.69,25,0,0
2626,322,4,1146,12,5,105895.35,31,0,0
2627,1101,3,199,11,4,926627.06,13,0,0
2628,400,1,277,9,1,273238.7,32,1,0
2629,396,13,167,30,3,122291.72,64,1,1
2630,320,3,897,20,14,791510.41,61,0,1
2631,1297,6,1049,13,10,803384.53,67,0,0
2632,214,6,1014,10,12,447172.57,35,0,1
2633,1000,5,282,24,1,23059.12,57,0,1
2634,1641,11,288,1,9,174332.55,41,0,0
2635,648,12,1595,6,13,175452.66,47,0,0
2636,1079,1,1614,30,9,382819.13,62,0,1
2637,1796,6,477,28,1,236594.86,13,0,0
2638,240,1,1331,26,3,924780.23,0,0,0
2639,1639,12,1352,35,8,270740.53,70,0,1
2640,1149,13,464,32,11,556573.25,64,0,1
2641,1342,1,1113,16,0,342006.94,76,1,0
2642,614,8,1407,7,1,321972.85,37,0,0
2643,1265,16,623,9,8,667379.93,16,0,1
2644,1226,10,1370,8,7,797574.42,17,0,0
2645,567,5,7,21,6,632516.41,39,0,1
2646,856,18,1049,17,8,568152.47,50,0,0
2647,1079,1,1809,15,4,414813.68,57,0,0
2648,875,13,834,20,4,348033.05,58,0,1
2649,392,1,1327,12,14,853388.13,50,0,1
2650,1991,16,221,31,10,835145.36,66,0,1
2651,1091,20,1603,12,7,704985.64,10,0,0
2652,1709,7,228,24,2,553999.45,3,0,0
2653,535,8,974,27,4,923720.03,76,0,1
2654,403,19,361,9,13,230553.93,75,0,1
2655,436,20,824,5,5,592051.66,66,0,0
2656,600,14,317,11,10,667023.96,34,0,0
2657,1348,9,1209,17,5,518189.19,3,0,0
2658,1739,1,9,6,8,84268.92,18,0,0
2659,1217,4,560,17,5,948621.95,3,0,1
2660,266,10,1737,21,3,344853.12,74,0,0
2661,86,11,34,18,7,613567.67,0,0,1
2662,1105,17,191,12,12,400874.31,31,0,1
2663,1462,4,416,10,1,485406.12,68,1,1
2664,1067,14,638,24,12,633547.6,25,0,0
2665,116,8,363,10,3,607417.4,52,0,1
2666,1290,15,1007,28,8,249197.06,63,1,0
2667,1308,13,1236,3,2,24301.6,44,0,0
2668,1984,13,1422,1,11,759938.06,0,0,1
2669,79,4,470,12,3,719852.77,56,0,1
2670,1830,17,1757,21,3,601574.23,42,0,0
2671,1177,19,43,13,6,927752.63,56,0,0
2672,360,3,1526,16,5,784741.75,49,0,0
2673,1972,8,1809,14,4,395680.35,64,0,0
2674,963,11,1822,2,3,754874.78,67,1,0
2675,262,8,904,17,9,25999.07,46,1,1
2676,1503,4,445,20,10,256989.69,42,0,0
2677,1154,2,807,19,9,961321.53,71,0,0
2678,362,16,1280,20,10,465764.26,78,0,1
2679,1687,4,703,1,5,750829.04,56,0,1
2680,1875,5,731,16,11,929886.15,79,0,0
2681,450,2,701,2,12,527306.64,51,0,0
2682,963,14,683,7,1,260546.14,54,0,0
2683,656,20,229,4,9,608518.49,16,0,0
2684,1430,12,66,3,1,55850.57,42,0,1
2685,1184,19,328,3,3,454364.77,59,0,0
2686,1537,16,1557,6,13,717054.13,35,0,1
2687,1138,11,1495,19,4,108259.25,18,0,0
2688,1712,10,524,25,14,637352.75,43,0,1
2689,918,3,1491,17,5,20039.61,22,0,0
2690,544,16,114,33,0,278688.6,22,0,0
2691,1521,9,11,19,4,65726.05,10,0,0
2692,661,18,583,31,7,726546.65,79,0,0
2693,393,12,1223,2,13,840602.9,69,0,1
2694,672,2,1125,18,8,743463.51,71,0,0
2695,718,6,275,0,0,304860.07,72,0,0
2696,1261,5,678,20,10,472302.58,59,0,0
2697,1522,5,1367,30,10,407682.87,64,0,0
2698,418,12,617,2,7,139904.97,57,0,0
2699,567,3,635,1,12,575710.8,46,0,1
2700,1284,17,184,28,0,382848.02,71,0,0
2701,1735,16,134,22,8,452558.5,22,1,1
2702,1565,7,765,14,2,241155.08,9,0,0
2703,825,2,1013,34,5,428852.11,31,0,1
2704,925,11,1460,18,13,320002.02,77,0,1
2705,1563,18,1199,22,0,22181.09,39,0,0
2706,1899,9,1765,17,7,831226.73,40,1,1
2707,103,1,385,16,0,403743.94,9,0,0
2708,641,15,1416,27,8,554468.89,72,0,0
2709,740,5,654,9,0,11276.44,75,0,0
2710,216,19,203,24,12,743116.78,6,0,1
2711,92,5,176,22,4,675458.39,58,0,0
2712,702,15,673,33,5,555862.15,41,0,0
2713,299,19,1678,14,13,143797.22,24,0,1
2714,980,12,1747,23,1,878658.92,7,0,0
2715,1240,16,688,15,13,822512.3,68,0,1
2716,959,9,1449,18,7,665832.14,79,0,0
2717,263,8,1797,10,11,649552.66,66,0,0
2718,688,6,97,5,11,752406.09,50,0,0
2719,620,5,1073,29,13,857567.2,71,0,1
2720,1210,9,1591,31,1,688323.97,21,0,0
2721,1581,2,1259,11,6,858322.84,59,0,0
2722,1254,19,1388,35,10,320478.7,64,0,0
2723,258,11,1727,32,12,736019.05,31,0,1
2724,1981,9,332,20,4,575674.48,15,0,0
2725,854,15,340,24,14,643611.43,55,0,1
2726,1907,3,1343,24,7,844922.88,75,0,1
2727,1462,2,482,28,14,94028.79,4,0,1
2728,1426,17,415,10,6,664831.86,16,0,0
2729,1841,18,1003,29,8,255350.03,48,0,0
2730,1512,13,1417,9,13,182150.13,50,0,1
2731,286,4,636,33,4,900938.54,44,0,1
2732,209,12,848,10,13,777704.33,60,0,1
2733,506,5,667,16,7,322237.45,46,0,0
2734,1125,18,1486,17,5,571687.07,65,0,0
2735,355,8,1674,26,3,804816,69,0,0
2736,870,18,506,19,10,566561.51,65,1,1
2737,221,3,489,19,7,221810.28,20,1,1
2738,592,8,1573,35,11,731383.63,68,0,1
2739,597,14,702,35,8,761375.72,52,0,1
2740,970,6,1407,17,12,695040.61,51,0,0
2741,517,13,1760,13,14,108775.13,74,0,0
2742,963,16,799,20,6,960944.87,31,0,1
2743,1823,13,721,12,4,546915.36,45,0,1
2744,122,16,708,9,13,611622.36,4,0,1
2745,13,10,1764,11,4,246297.83,53,0,1
2746,528,13,1149,24,5,545525.91,51,0,0
2747,468,7,1620,34,10,467363.06,12,1,1
2748,480,6,311,8,12,542831.22,15,0,0
2749,775,4,973,29,12,790061.07,62,0,1
2750,1412,7,494,15,9,730085.79,46,0,1
2751,1336,7,471,20,9,830771.07,33,0,0
2752,1359,8,1022,23,9,273707.69,36,0,0
2753,6,16,904,10,7,174863.45,26,0,1
2754,691,20,478,11,11,152714.85,14,0,0
2755,26,2,1100,26,4,748914.37,18,0,1
2756,40,16,1616,33,0,480118.42,50,0,0
2757,1773,18,158,1,11,6115.89,4,0,0
2758,596,12,631,7,3,685767.67,41,0,0
2759,1632,4,1294,25,3,38844.68,57,0,0
2760,1407,16,1693,3,8,98240.44,38,0,0
2761,149,1,811,20,12,325812.88,61,1,1
2762,1432,13,139,19,5,73231.82,70,0,0
2763,1469,1,712,7,6,358522,38,0,0
2764,1797,20,1488,24,11,621728.59,34,0,1
2765,1773,17,297,28,11,547636.94,2,0,1
2766,1176,13,440,35,8,819217.95,67,0,0
2767,888,8,542,28,1,522259.18,55,0,1
2768,287,12,1068,16,3,455201.79,62,0,0
2769,237,8,1470,14,8,601875.32,13,0,0
2770,1519,7,1026,29,12,146731.11,7,0,1
2771,1226,1,1236,16,6,986671.33,69,0,1
2772,1720,3,204,29,5,761481.74,52,0,1
2773,238,4,1632,20,14,453836.35,42,0,0
2774,918,17,783,1,7,508107.58,20,0,0
2775,455,15,1326,13,13,193769.7,74,0,1
2776,1489,9,580,0,14,957638.23,57,0,1
2777,1179,2,844,12,9,212456,24,0,0
2778,999,15,733,29,6,234893.35,9,0,0
2779,493,1,490,33,14,558524.55,17,0,1
2780,217,7,357,22,13,470887.97,16,0,0
2781,1791,1,1367,23,1,847431.08,11,0,0
2782,41,13,962,1,8,487676.31,52,0,0
2783,103,7,1595,27,0,992306.98,39,0,1
2784,434,15,1032,20,5,538429.23,67,0,0
2785,1700,7,1477,26,1,699042.44,14,0,0
2786,1781,14,1242,9,3,998878.65,3,0,1
2787,623,20,1259,15,9,619015.6,62,0,0
2788,740,16,496,18,6,12578.57,39,0,0
2789,93,10,1046,28,5,580379.97,62,0,1
2790,442,19,762,14,12,809661.83,78,0,1
2791,1086,19,1045,17,1,691641.91,60,0,0
2792,1836,11,203,17,7,360774.15,7,0,0
2793,1112,9,61,29,7,616382.1,19,0,1
2794,1413,10,827,6,11,492463.14,57,0,0
2795,1519,6,1705,1,14,591344.62,30,0,1
2796,283,13,1149,31,4,610088.57,28,0,1
2797,1899,19,651,20,11,754995.38,70,0,1
2798,112,15,365,11,10,112240.84,19,0,0
2799,860,4,1258,25,9,66732.59,1,0,1
2800,1579,1,1497,27,6,416573.8,20,0,1
2801,1019,13,281,9,12,471205.18,76,0,0
2802,354,6,1812,9,1,826486.42,7,0,0
2803,1607,11,1561,15,4,216469.72,36,0,0
2804,1865,10,1352,33,12,564560.43,3,0,0
2805,1909,9,300,6,6,481846.34,64,0,0
2806,456,19,196,5,10,221277.85,23,0,1
2807,692,19,590,24,1,906320.13,75,0,0
2808,951,20,1362,26,9,393461.86,74,0,1
2809,944,18,506,35,11,36540.95,62,0,1
2810,1595,13,1205,12,12,261283.71,57,0,0
2811,1847,17,1061,21,5,986961.85,6,0,0
2812,1476,11,521,27,0,90921.04,29,0,1
2813,908,8,1046,6,12,798387.14,56,0,1
2814,353,3,805,17,5,433284.85,56,0,0
2815,1800,16,1406,26,3,606679.78,47,0,0
2816,1348,2,287,20,5,294544.78,73,0,0
2817,418,1,1297,22,3,320195.62,7,0,0
2818,1015,10,1268,9,13,381348,39,0,0
2819,98,19,875,32,5,260049.57,20,0,1
2820,1215,10,1650,29,9,694340.07,6,1,0
2821,1773,9,1757,0,6,448299.17,11,0,0
2822,1583,10,287,28,5,211857.1,75,0,1
2823,1321,11,1241,4,13,122449.07,22,0,1
2824,1361,2,1249,33,14,877708.72,44,0,0
2825,602,2,288,34,10,580996.42,46,0,1
2826,923,13,1592,7,12,813322.74,55,0,1
2827,295,17,936,31,14,572180.22,56,0,0
2828,465,14,167,20,10,571623.62,67,0,1
2829,833,14,891,1,11,156195.63,26,0,0
2830,611,1,1507,21,12,855319.44,31,0,0
2831,753,12,68,16,9,391646.82,24,0,0
2832,59,20,1292,35,5,632061.07,33,0,1
2833,280,3,1642,31,11,494447.02,7,0,1
2834,68,4,1061,24,3,810698.83,15,0,0
2835,1561,18,397,19,8,119089.37,9,0,1
2836,179,6,1251,26,11,663466.78,26,0,1
2837,1672,9,649,28,3,177304.8,68,1,1
2838,951,15,210,3,8,379504.6,64,0,0
2839,808,11,770,16,1,34829.1,41,0,0
2840,991,6,119,22,12,792804.66,51,0,0
2841,1795,19,887,31,0,11645.92,7,0,1
2842,850,10,191,23,1,764786.87,20,0,0
2843,1814,14,359,14,4,517080.22,25,0,0
2844,1477,19,330,6,5,479029.06,71,0,0
2845,1039,18,1080,33,3,432881.53,60,0,1
2846,499,7,506,25,0,823029.7,68,0,0
2847,242,6,921,1,5,460912.65,50,0,0
2848,535,11,896,31,14,670510.75,75,0,1
2849,1226,15,351,34,3,454288,15,0,1
2850,615,11,264,33,2,943399.8,10,0,1
2851,738,2,46,18,1,928849.85,11,0,0
2852,333,17,1073,27,13,322452,31,0,1
2853,1534,6,199,25,14,201246.05,15,0,0
2854,69,10,1802,5,2,259764.49,13,0,0
2855,332,17,619,18,0,227896.93,43,0,1
2856,1389,1,122,6,6,166190.98,48,0,0
2857,277,3,344,11,13,699682.98,23,0,1
2858,739,19,50,28,5,158602.8,25,0,0
2859,1933,15,518,15,9,608125.82,6,0,1
2860,249,8,1195,12,0,752928.53,62,0,0
2861,720,19,1643,7,8,534814.93,64,0,0
2862,294,19,239,21,5,181708.12,69,0,0
2863,1781,3,1058,31,12,704340.41,36,0,1
2864,608,19,1264,18,2,289375.08,8,0,0
2865,431,3,1523,35,13,528339.52,27,0,1
2866,1820,11,605,6,9,644579.02,30,0,1
2867,1716,4,1244,7,9,313747.33,17,0,0
2868,1541,13,1047,8,1,261650.22,79,0,0
2869,813,7,1571,7,0,756357.38,60,0,0
2870,956,5,604,6,3,162043.9,34,0,0
2871,527,10,1673,13,2,191586.4,47,0,1
2872,1850,4,948,3,6,174234.02,25,0,0
2873,143,8,618,20,5,231071.59,15,0,0
2874,1259,7,1064,2,2,3212.85,18,0,0
2875,229,3,1472,23,9,767055.13,38,0,0
2876,830,18,103,35,12,533804.85,53,0,1
2877,57,2,107,17,3,113237.53,39,0,0
2878,1408,11,1258,10,3,47284.92,29,0,0
2879,910,18,1748,17,10,521908.17,20,0,0
2880,1563,2,68,32,5,974968.17,79,0,1
2881,1442,5,1559,14,14,815796.38,57,0,1
2882,1196,2,1750,6,11,647882.27,66,0,0
2883,1872,11,1665,28,6,231533.79,61,0,0
2884,454,9,489,34,3,787659.41,4,0,0
2885,355,13,1355,18,14,784096.59,2,0,1
2886,1959,15,1647,22,13,923496.32,26,0,0
2887,611,10,709,6,10,953915.51,30,0,1
2888,707,19,174,33,14,844333.64,21,0,1
2889,801,12,84,25,12,959933.89,4,0,1
2890,1368,15,1725,16,9,42178.04,56,0,1
2891,1217,9,1437,26,14,254882.11,54,0,0
2892,439,5,1514,14,10,349713.57,24,0,0
2893,1004,13,107,24,13,270518.37,29,0,1
2894,915,1,1343,5,11,883043.72,14,0,0
2895,1338,3,52,21,10,768053.34,59,1,1
2896,1496,12,732,26,3,552517.68,61,0,0
2897,1067,2,122,2,10,803264.53,0,0,1
2898,1652,10,1728,10,7,80742.13,71,0,0
2899,651,5,1462,2,12,792951.54,25,0,1
2900,876,4,1307,12,11,51641.92,33,0,1
2901,1711,18,344,3,1,403482.84,48,0,0
2902,1330,11,1458,26,8,130117.72,40,0,1
2903,1471,19,276,13,11,974960.49,43,0,1
2904,1233,3,1588,3,7,73227.29,42,1,0
2905,1312,14,256,31,14,641154.15,72,0,0
2906,1306,19,1600,18,2,197785.28,39,0,0
2907,1946,11,495,33,9,516289.58,48,0,1
2908,1183,13,1651,7,13,506398.83,22,0,0
2909,874,13,982,3,0,367676.71,79,0,0
2910,933,20,713,33,11,937351.69,23,0,1
2911,1416,10,234,23,13,43235.79,47,0,0
2912,1097,8,1468,3,2,728653.85,20,1,0
2913,1618,20,1186,31,7,940910.5,71,0,1
2914,1499,11,41,3,13,470059.45,55,0,0
2915,133,17,438,31,4,685922.03,25,0,1
2916,714,17,1121,19,5,656255.51,5,0,0
2917,1233,10,84,3,13,944233.75,4,0,1
2918,41,3,836,22,3,379671.16,47,0,1
2919,45,12,265,25,12,739672.4,58,0,1
2920,582,4,982,22,8,248960.83,38,0,1
2921,6,16,1578,23,6,877383.85,18,0,1
2922,232,7,1004,24,8,854208.6,23,1,1
2923,622,14,1587,4,0,406662.37,16,0,0
2924,517,15,362,15,7,318661.61,58,0,0
2925,1859,16,553,4,13,585539.77,24,0,1
2926,1957,8,309,29,8,583205.58,19,1,1
2927,31,11,607,22,13,599075.45,7,0,1
2928,1780,4,1380,11,9,46931.07,62,0,0
2929,403,4,296,4,11,38863.55,21,0,1
2930,1508,16,653,13,4,994329.89,75,0,0
2931,1259,7,1146,24,7,938383.72,43,0,1
2932,1104,6,1257,0,13,621124.63,14,0,1
2933,542,18,1329,19,11,698189.97,75,0,0
2934,1566,7,1782,26,0,24828.98,40,0,1
2935,1592,6,453,27,13,690872.42,66,0,0
2936,311,9,415,16,1,643111.55,18,0,0
2937,357,2,1598,35,3,707305.5,77,0,0
2938,336,14,897,11,7,274055.85,51,0,0
2939,1188,7,80,17,3,583253.07,4,0,0
2940,368,7,388,35,10,193720.8,45,0,0
2941,1830,5,109,7,5,356815.83,31,0,0
2942,1304,7,981,22,12,315093.42,14,0,0
2943,648,17,185,2,12,324599.76,53,0,0
2944,1075,14,808,32,10,178232.95,7,0,0
2945,685,17,1777,18,12,927438.82,66,0,1
2946,1921,8,1123,15,1,271076.88,0,0,0
2947,1155,3,1549,1,5,856439.06,26,0,0
2948,1612,12,1301,15,14,787387.63,14,0,0
2949,1580,19,630,28,13,711599.94,22,0,0
2950,491,7,1021,22,11,73021.41,55,0,0
2951,896,18,254,14,7,123385.65,35,1,0
2952,1010,14,1034,8,0,222638.15,21,0,0
2953,1673,20,1484,3,12,511698.74,6,0,0
2954,1001,1,387,4,0,467137.41,23,0,0
2955,1885,12,210,24,12,70215.51,1,0,0
2956,1848,4,315,23,13,355724.33,43,0,1
2957,575,18,1440,10,9,29303.88,52,0,0
2958,1262,7,1046,21,6,50017.99,26,0,1
2959,836,17,700,0,11,668050.23,35,0,0
2960,699,13,1057,34,14,465124.47,37,0,1
2961,109,16,1034,5,6,120260.97,56,0,0
2962,1287,20,1802,25,13,133971.43,55,0,0
2963,265,16,983,15,9,408638.02,27,1,1
2964,346,8,1210,6,3,112301.07,30,0,1
2965,194,3,1352,6,12,103668.35,40,0,1
2966,1241,12,390,1,0,818568.94,71,0,0
2967,1728,17,1647,24,4,651698.54,18,0,0
2968,514,9,1787,6,10,933381.85,9,0,0
2969,707,11,43,8,2,893962.89,5,0,0
2970,463,5,784,23,4,174941.55,21,0,0
2971,1855,20,900,25,7,445496.37,7,0,1
2972,1724,13,164,7,14,48276.41,32,0,0
2973,375,13,1712,26,4,217734.85,14,0,0
2974,1104,8,136,19,6,435054.59,55,0,1
2975,1455,8,73,0,3,533197.05,30,0,0
2976,40,7,471,0,0,984403.65,43,0,0
2977,1733,20,882,3,2,62962.57,55,0,0
2978,1340,7,911,12,6,104208.84,76,0,1
2979,765,15,515,5,4,317276.39,27,0,0
2980,1830,12,703,19,6,729012.54,31,0,0
2981,1909,6,456,28,4,16038.85,12,0,0
2982,566,3,1507,9,1,169447.33,79,0,0
2983,1921,18,52,35,12,57035.4,24,1,1
2984,1211,11,107,18,3,725796.24,11,0,0
2985,1317,18,1770,8,4,374656.59,22,0,0
2986,16,12,1111,29,0,295460.64,1,0,1
2987,1938,9,1653,22,6,336095.91,12,0,0
2988,1543,8,772,26,6,952722.78,57,0,1
2989,1237,11,458,28,3,231745.8,53,0,0
2990,915,1,578,4,4,2176.92,71,0,0
2991,1771,19,157,25,2,242008.7,53,0,1
2992,535,15,1447,10,5,243104.65,68,0,0
2993,709,8,349,7,0,902668.98,26,0,1
2994,1381,17,1693,26,1,742839.38,0,0,0
2995,917,9,1102,13,10,359111.53,70,0,0
2996,1184,20,586,5,9,951451.42,15,0,0
2997,1875,20,1653,24,5,178310.86,53,0,0
2998,375,8,1190,29,2,480507.65,19,0,1
2999,611,6,1539,19,10,535188.81,20,0,1
3000,276,13,65,35,2,110469.85,26,0,0
3001,395,8,976,5,11,114263.09,49,0,0
3002,1927,9,1309,6,10,515173.22,65,0,1
3003,1531,16,820,29,6,31919.13,71,0,1
3004,309,13,1260,31,7,729641.69,18,0,0
3005,347,3,713,8,12,494059.2,29,0,0
3006,1812,6,1050,10,13,955746.39,12,0,0
3007,1534,11,505,10,5,414577.67,13,0,0
3008,433,10,928,14,12,533599.59,69,0,0
3009,143,14,589,7,4,498364.13,54,0,0
3010,1613,6,1751,26,9,112469.98,50,0,0
3011,1961,11,350,24,2,845535.23,24,0,0
3012,1922,18,973,6,14,669579.71,62,0,1
3013,786,16,1201,19,13,613716.35,47,0,1
3014,381,16,939,15,9,674808.45,17,0,0
3015,712,3,1079,21,9,354710.7,2,0,1
3016,330,6,1165,7,2,395990.77,8,0,0
3017,1712,4,251,31,4,214947.97,52,0,0
3018,56,2,260,16,12,504139,69,1,1
3019,1645,12,901,16,4,843194.64,75,0,0
3020,1088,4,854,31,4,471500.95,44,0,1
3021,293,20,1765,26,2,621826.15,49,0,0
3022,1789,10,630,31,13,619814.71,45,0,0
3023,1772,6,676,7,11,940013.19,67,0,0
3024,1573,13,390,1,8,298814.16,77,0,0
3025,1521,1,1265,13,4,242464.31,25,0,1
3026,875,12,823,19,3,66456.93,4,0,0
3027,1462,4,125,17,13,908113.49,56,0,0
3028,1674,16,1739,6,13,634789.28,21,0,1
3029,529,2,1713,17,2,975826.57,45,0,0
3030,999,20,890,23,14,861501.38,70,0,0
3031,1319,14,926,24,3,48580.51,32,0,0
3032,1525,14,1279,33,8,788816.64,5,0,1
